"","Longitude","Latitude","References","MAT","MAP","Vegetation","RSLR","CAR","TSM","mtidalrng","mhws","DEM.Elevation","Cyclong.frequency","modeledCN","NAR"
"177",151.77,-32.85,"Sanders own data",17.8,1119,"Mangrove",0.65,31.52,2.05,1.11,0.92,0.28,NA,20.9192733759303,1.50674449506773
"178",151.76,-32.84,"Sanders own data",17.8,1119,"Mangrove",0.65,69.29,2.05,1.11,0.92,0.43,NA,20.9192733759303,3.31225653753944
"179",144.49,-38.26,"Sanders own data",14.3,589,"Mangrove",0.65,66.67,1.34,1.01,0.92,0.6,NA,20.9192733759303,3.18701318166769
"180",144.49,-38.26,"Sanders own data",14.3,589,"Mangrove",0.65,20.73,1.34,1.01,0.92,0.4,NA,20.9192733759303,0.990952201229508
"181",153.23,-29.98,"Sanders own data",19,1514,"Mangrove",0.99,191.41,0.88,1.14,0.96,5.78,1,20.9192733759303,9.14993539977521
"182",153.22,-29.98,"Sanders own data",19,1514,"Mangrove",0.99,68.04,0.88,1.14,0.96,3.36,1,20.9192733759303,3.25250302805865
"183",153.43,-29.11,"Sanders own data",19.4,1523,"Mangrove",0.99,73.92,1.14,1.13,0.97,5.88,3.25,20.9192733759303,3.53358353665631
"184",79.8,11.44,"Sanders own data",28.4,1259,"Mangrove",0.52,92.37,4.14,0.55,0.48,0.93,6.91,20.9192733759303,4.41554533659284
"185",76.33,9.92,"Sanders own data",27.3,3278,"Mangrove",0.52,226.94,0.95,0.6,0.42,3.05,1,20.9192733759303,10.8483691532573
"186",76.32,9.92,"Sanders own data",27.3,3278,"Mangrove",0.52,794.81,0.95,0.6,0.42,2.64,1,20.9192733759303,37.9941494963447
"187",-46.65,-0.87,"Sanders own data",26.3,2337,"Mangrove",2.39,253.57,23.71,5.3,3.45,4.11,NA,20.9192733759303,12.1213579192362
"188",-43.03,-22.72,"Sanders own data",23.1,1322,"Mangrove",2.39,276.16,6.23,1.03,0.88,1.72,NA,20.9192733759303,13.2012233425731
"189",-43.02,-22.73,"Sanders own data",23.1,1322,"Mangrove",2.39,292.63,6.23,1.03,0.88,1.39,NA,20.9192733759303,13.9885355834921
"190",-40.31,-20.24,"Sanders own data",24.6,1090,"Mangrove",2.39,379.08,6.3,1.29,0.97,1.11,NA,20.9192733759303,18.1210882991839
"191",-40.66,-20.8,"Sanders own data",24.6,1090,"Mangrove",2.39,43,7.99,1.39,1.03,7.41,NA,20.9192733759303,2.05552072613936
"192",-40.17,-19.94,"Sanders own data",24.6,1137,"Mangrove",2.39,281.95,7.52,1.29,0.97,1.43,NA,20.9192733759303,13.4780015984882
"193",-80.29,-3.44,"Sanders own data",25.3,287,"Mangrove",-1.22,170.13,2.29,2.04,1.42,1.02,NA,20.9192733759303,8.13269165437415
"194",-80.27,-3.44,"Sanders own data",25.3,287,"Mangrove",-1.22,461.97,2.29,2.04,1.42,4.65,NA,20.9192733759303,22.0834630198744
"195",153.26,-29.85,"Sanders own data",19,1514,"Mangrove",0.99,76.94,0.88,1.14,0.96,3.72,1.61,20.9192733759303,3.67794801556191
"196",153.26,-29.85,"Sanders own data",19,1514,"Mangrove",0.99,126,0.88,1.14,0.96,3.72,1.61,20.9192733759303,6.02315375566416
"197",-43.61,-23.02,"Sanders own data",23.2,1273,"Mangrove",2.39,584.82,2.23,1.04,0.87,1.01,NA,20.9192733759303,27.9560379316469
"198",36.34,-18.76,"Sanders own data",25.2,1168,"Mangrove",0.66,79.87,15.64,2.67,1.93,1.11,8.98,20.9192733759303,3.81801024178489
"199",153.2,-30.14,"Sanders own data",19.7,1753,"Mangrove",0.99,180.54,0.88,1.14,0.96,4.1,1,20.9192733759303,8.63031888133021
"200",153.2,-30.14,"Sanders own data",19.7,1753,"Mangrove",0.99,213.86,0.88,1.14,0.96,3.44,1,20.9192733759303,10.2231084300503
"201",153.59,-28.88,"Sanders own data",19.7,1753,"Mangrove",0.99,29.07,1.14,1.13,0.97,0,3.07,20.9192733759303,1.38962761648537
"202",108.81,-7.67,"Kusumaningtyas et al 2019",26.5,3260,"Mangrove",5.81,658,7.71,1.16,1.12,2.08,NA,20.9192733759303,31.4542473906906
"203",109,-7.67,"Kusumaningtyas et al 2019",26.5,3145,"Mangrove",5.81,194,4.24,1.21,1.16,-0.34,NA,20.9192733759303,9.27374467141942
"204",49.57,27.29,"Saderne et al. 2018",25,94,"Mangrove",1.25,8.7,10.55,1.07,0.89,0,NA,20.9192733759303,0.415884425986335
"205",49.56,27.28,"Saderne et al. 2018",25,94,"Mangrove",1.25,6.2,10.55,1.07,0.89,0,NA,20.9192733759303,0.296377407024744
"206",49.57,27.28,"Saderne et al. 2018",25,94,"Mangrove",1.25,23,10.55,1.07,0.89,0,NA,20.9192733759303,1.09946457444663
"207",50.02,26.72,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,38,10.55,1.07,0.89,0,NA,20.9192733759303,1.81650668821617
"208",50.01,26.66,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,22,10.55,1.07,0.89,0,NA,20.9192733759303,1.051661766862
"209",50.01,26.64,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,20,10.55,1.07,0.89,0.09,NA,20.9192733759303,0.956056151692724
"210",50.01,26.64,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,12,10.55,1.07,0.89,0.01,NA,20.9192733759303,0.573633691015634
"211",118.08,2.33,"Kusumaningtyas et al 2019",26.6,1988.15,"Mangrove",3.42,1722,5.89,1.68,1.39,2.42,NA,20.9192733759303,82.3164346607435
"212",133.48,-2.51,"Sasmito 2020",26.93,2530.58,"Mangrove",3.82,50,7.65,1.62,0.9,NA,NA,20.9192733759303,2.39014037923181
"213",133.51,-2.58,"Sasmito 2020",26.9,2550.57,"Mangrove",3.82,90,7.65,1.62,0.9,NA,NA,20.9192733759303,4.30225268261726
"214",-72.8,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,198,4.83,0.79,0.59,1.59,7.38,15.2463375389126,12.9867254673231
"215",-72.81,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,75,4.83,0.79,0.59,0.31,7.37,15.2463375389126,4.91921419216784
"216",-72.66,41.27,"Anisfeld et al. 1999",10.3,1182,"Saltmarsh",2.81,195,6.7,0.78,0.59,0,7.53,15.2463375389126,12.7899568996364
"217",-72.67,41.27,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,192,6.7,0.78,0.59,0,7.51,15.2463375389126,12.5931883319497
"218",-72.67,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,192,6.7,0.78,0.59,0,7.53,15.2463375389126,12.5931883319497
"219",-72.66,41.25,"Anisfeld et al. 1999",10.3,1182,"Saltmarsh",2.81,154,6.7,0.78,0.59,0,7.54,15.2463375389126,10.1007864745846
"220",-72.68,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,123.2,6.7,0.78,0.59,0,7.52,15.2463375389126,8.0806291796677
"221",-72.67,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,220,6.7,0.78,0.59,0,7.53,15.2463375389126,14.4296949636923
"222",-72.67,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,72,6.7,0.78,0.59,0,7.53,15.2463375389126,4.72244562448112
"223",-72.66,41.27,"Anisfeld et al. 1999",10.3,1182,"Saltmarsh",2.81,105,6.7,0.78,0.59,0,7.53,15.2463375389126,6.88689986903497
"224",-72.67,41.27,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,64,6.7,0.78,0.59,0,7.51,15.2463375389126,4.19772944398322
"225",-72.8,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,112.5,4.83,0.79,0.59,0,7.39,15.2463375389126,7.37882128825176
"226",-72.8,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,31.2,4.83,0.79,0.59,0,7.39,15.2463375389126,2.04639310394182
"227",-72.81,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,84,4.83,0.79,0.59,1.58,7.38,15.2463375389126,5.50951989522798
"228",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,216.13,2.3,0.91,0.69,0.12,7.26,15.2463375389126,14.1758635113765
"229",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,196,2.3,0.91,0.69,0.12,7.26,15.2463375389126,12.8555464221986
"230",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,146,2.3,0.91,0.69,0.12,7.26,15.2463375389126,9.57607029408672
"231",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,196.86,2.3,0.91,0.69,0.12,7.26,15.2463375389126,12.9119534116021
"232",-74.05,40.81,"Artigas et al 2015",11.9,1163,"Saltmarsh",2.84,192,8.67,1.1,0.8,0,6.06,15.2463375389126,12.5931883319497
"233",-75.27,38.87,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,31.24,17.32,1.15,0.8,-1,6.88,15.2463375389126,2.04901668484431
"234",-75.26,38.87,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,157,17.32,1.15,0.8,0,6.89,15.2463375389126,10.2975550422713
"235",-75.26,38.86,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,38.11,17.32,1.15,0.8,-1,6.9,15.2463375389126,2.49961670484688
"236",-75.25,38.85,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,169,17.32,1.15,0.8,0.46,6.93,15.2463375389126,11.0846293130182
"237",-75.26,38.83,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,168,17.32,1.15,0.8,0.99,6.93,15.2463375389126,11.019039790456
"238",-75.23,38.83,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,177,17.32,1.15,0.8,0.59,6.96,15.2463375389126,11.6093454935161
"239",-75.21,38.81,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,180,17.32,1.15,0.8,0.88,6.98,15.2463375389126,11.8061140612028
"240",-75.21,38.81,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,187.26,17.32,1.15,0.8,0.64,6.99,15.2463375389126,12.2822939950047
"241",-75.2,38.81,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,186,17.32,1.15,0.8,0.36,7.01,15.2463375389126,12.1996511965762
"242",-75.3,38.9,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,224.5,17.32,1.15,0.8,-1,6.82,15.2463375389126,14.7248478152224
"243",-75.3,38.89,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,199.5,17.32,1.15,0.8,0.47,6.85,15.2463375389126,13.0851097511664
"244",-75.28,38.88,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,148,17.32,1.15,0.8,-1,6.87,15.2463375389126,9.7072493392112
"245",-71.39,41.82,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,203,1.4,0.62,0.47,NA,7.83,15.2463375389126,13.3146730801343
"246",-71.39,41.77,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,495,1.4,0.62,0.47,NA,7.85,15.2463375389126,32.4668136683077
"247",-71.38,41.74,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,226,1.4,0.62,0.47,NA,7.87,15.2463375389126,14.8232320990658
"248",-71.37,41.51,"Bricker-Urso et al. 1989",9.9,1177,"Saltmarsh",2.6,234,0.79,0.65,0.47,1.81,7.95,15.2463375389126,15.3479482795637
"249",-71.69,41.36,"Bricker-Urso et al. 1989",9.8,1184,"Saltmarsh",2.6,192,2.15,0.74,0.53,2.65,7.95,15.2463375389126,12.5931883319497
"250",-71.39,41.77,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,209,1.4,0.62,0.47,NA,7.85,15.2463375389126,13.7082102155077
"251",-71.34,41.65,"Bricker-Urso et al. 1989",9.9,1177,"Saltmarsh",2.6,237,0.96,0.6,0.47,2.75,7.91,15.2463375389126,15.5447168472504
"252",-71.34,41.65,"Bricker-Urso et al. 1989",9.9,1177,"Saltmarsh",2.6,490.5,0.96,0.6,0.47,2.75,7.91,15.2463375389126,32.1716608167777
"253",-96.79,28.32,"Callaway et al 1997",21.4,974,"Saltmarsh",3.1,221.76,19.98,0.43,0.27,2.87,3.07,15.2463375389126,14.5451325234019
"254",-88.77,30.38,"Callaway et al 1997",19.6,1616,"Saltmarsh",1.5,175.56,9.19,0.43,0.3,1.29,7.59,15.2463375389126,11.5148965810265
"255",-95.5,28.84,"Callaway et al 1997",20.7,1320,"Saltmarsh",6.3,253.89,14.21,0.57,0.3,0.52,3.08,15.2463375389126,16.6525238833266
"256",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,150.2,5.55,1.53,1.3,0.59,NA,15.2463375389126,9.85154628884812
"257",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,158.4,5.55,1.53,1.3,0.59,NA,15.2463375389126,10.3893803738585
"258",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,165.5,5.55,1.53,1.3,0.59,NA,15.2463375389126,10.8550659840504
"259",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,174.1,5.55,1.53,1.3,0.59,NA,15.2463375389126,11.4191358780856
"260",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,129.6,5.55,1.53,1.3,0.59,NA,15.2463375389126,8.50040212406602
"261",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,186.2,21.18,1.56,1.3,-1,NA,15.2463375389126,12.2127691010887
"262",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,72.9,21.18,1.56,1.3,-1,NA,15.2463375389126,4.78147619478714
"263",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,97.5,21.18,1.56,1.3,-1,NA,15.2463375389126,6.39497844981819
"264",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,86.7,21.18,1.56,1.3,-1,NA,15.2463375389126,5.68661160614602
"265",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,82.1,21.18,1.56,1.3,-1,NA,15.2463375389126,5.38489980235973
"266",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,92,21.18,1.56,1.3,-1,NA,15.2463375389126,6.03423607572588
"267",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,47,12.52,1.56,1.3,0,NA,15.2463375389126,3.08270756042518
"268",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,124.7,12.52,1.56,1.3,0,NA,15.2463375389126,8.17901346351106
"269",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,71.9,12.52,1.56,1.3,0,NA,15.2463375389126,4.7158866722249
"270",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,72.3,12.52,1.56,1.3,0,NA,15.2463375389126,4.7421224812498
"271",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,68.2,12.52,1.56,1.3,0,NA,15.2463375389126,4.47320543874462
"272",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,41.7,12.52,1.56,1.3,0,NA,15.2463375389126,2.73508309084532
"273",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,232.4,12.52,1.56,1.3,0,NA,15.2463375389126,15.2430050434641
"274",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,142.6,12.52,1.56,1.3,0,NA,15.2463375389126,9.35306591737512
"275",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,63.8,21.18,1.56,1.3,-0.34,NA,15.2463375389126,4.18461153947077
"276",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,78.8,21.18,1.56,1.3,-0.34,NA,15.2463375389126,5.16845437790434
"277",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,87.7,21.18,1.56,1.3,-0.34,NA,15.2463375389126,5.75220112870826
"278",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,53.5,21.18,1.56,1.3,-0.34,NA,15.2463375389126,3.50903945707972
"279",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,53.6,21.18,1.56,1.3,-0.34,NA,15.2463375389126,3.51559840933595
"280",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,74.9,20.66,1.55,1.3,1.57,NA,15.2463375389126,4.91265523991162
"281",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,79.1,20.66,1.55,1.3,1.57,NA,15.2463375389126,5.18813123467301
"282",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,118.4,20.66,1.55,1.3,1.57,NA,15.2463375389126,7.76579947136896
"283",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,121.5,20.66,1.55,1.3,1.57,NA,15.2463375389126,7.9691269913119
"284",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,129.1,20.66,1.55,1.3,1.57,NA,15.2463375389126,8.4676073627849
"285",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,106.7,20.66,1.55,1.3,1.57,NA,15.2463375389126,6.99840205739078
"286",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,102.5,9.52,1.5,1.25,0,NA,15.2463375389126,6.72292606262938
"287",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,160.8,9.52,1.5,1.25,0,NA,15.2463375389126,10.5467952280078
"288",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,132.6,9.52,1.5,1.25,0,NA,15.2463375389126,8.69717069175274
"289",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,117.9,9.52,1.5,1.25,0,NA,15.2463375389126,7.73300471008784
"290",-76.89,37.55,"Campana 1998",14.3,1108,"Saltmarsh",3.81,114.61,9.12,0.23,0.17,-1,6.05,15.2463375389126,7.51721518085808
"291",-71.33,41.73,"Cary et al. 2015",9.9,1184,"Saltmarsh",2.72,133.41,1.5,0.61,0.47,NA,7.89,15.2463375389126,8.75029820502815
"292",-71.45,41.69,"Cary et al. 2015",9.7,1192,"Saltmarsh",2.72,237.82,1.4,0.62,0.47,2.53,7.87,15.2463375389126,15.5985002557514
"293",-71.37,41.51,"Cary et al. 2015",9.9,1177,"Saltmarsh",2.72,342.23,0.79,0.65,0.47,1.81,7.95,15.2463375389126,22.4467023064747
"294",-71.59,41.2,"Cary et al. 2015",10.3,1100,"Saltmarsh",2.72,139.21,2.15,0.74,0.53,-0.63,7.97,15.2463375389126,9.13071743588913
"295",-71.32,41.63,"Cary et al. 2015",10.2,1165,"Saltmarsh",2.72,168.21,0.96,0.6,0.47,2.56,7.92,15.2463375389126,11.032813590194
"296",-71.32,41.63,"Cary et al. 2015",10.2,1165,"Saltmarsh",2.72,133.41,0.96,0.6,0.47,2.56,7.92,15.2463375389126,8.75029820502815
"297",-75.16,38.79,"Chrzastowski et al. 1987",13,1096,"Saltmarsh",3,267.3,17.32,1.15,0.8,0,7.07,15.2463375389126,17.5320793808862
"298",-75.4,39.77,"Church 2006",12.5,1099,"Saltmarsh",2.93,197.76,11.7,1.57,1.03,0,5.57,15.2463375389126,12.9709839819082
"299",-75.18,39.86,"Church 2006",12.4,1109,"Saltmarsh",2.93,487.43,4.78,1.33,1.03,1.27,5.92,15.2463375389126,31.9703009825116
"300",-75.16,38.79,"Church et al 1981",13,1096,"Saltmarsh",3,273.24,17.32,1.15,0.8,0,7.07,15.2463375389126,17.9216811449059
"301",-72.95,40.71,"Corman et al.  2012",11,1155,"Saltmarsh",3.5,121.5,6.09,0.91,0.65,0.99,7.77,15.2463375389126,7.9691269913119
"302",-72.95,40.71,"Corman et al.  2012",11,1155,"Saltmarsh",3.5,151.8,6.09,0.91,0.65,0.99,7.77,15.2463375389126,9.9564895249477
"303",-81.47,31.34,"Craft 2007",19.3,1292,"Saltmarsh",3.17,110,1.93,1.41,1,0.44,6.89,15.2463375389126,7.21484748184616
"304",-81.4,31.32,"Craft 2007",19.5,1292,"Saltmarsh",3.17,145,1.93,1.41,1,0.16,7,15.2463375389126,9.51048077152449
"305",-81.3,31.33,"Craft 2007",19.4,1290,"Saltmarsh",3.17,35,14.33,1.4,0.99,0.19,7.17,15.2463375389126,2.29563328967832
"306",-81.36,31.45,"Craft 2007",19.3,1292,"Saltmarsh",3.17,30,11.44,1.45,0.98,0.79,7.15,15.2463375389126,1.96768567686714
"307",-81.32,31.42,"Craft 2007",19.2,1292,"Saltmarsh",3.17,40,11.44,1.45,0.98,0.07,7.17,15.2463375389126,2.62358090248951
"308",-81.28,31.39,"Craft 2007",19.2,1292,"Saltmarsh",3.17,30,11.44,1.45,0.98,0.46,7.2,15.2463375389126,1.96768567686714
"309",-81.41,31.54,"Craft 2007",19.2,1278,"Saltmarsh",3.17,15,11.44,1.45,0.98,1.27,7.15,15.2463375389126,0.983842838433568
"310",-81.3,31.55,"Craft 2007",19.1,1281,"Saltmarsh",3.17,25,11.44,1.45,0.98,0,7.26,15.2463375389126,1.63973806405595
"311",-81.22,31.52,"Craft 2007",19.1,1281,"Saltmarsh",3.17,24,11.44,1.45,0.98,-1,7.3,15.2463375389126,1.57414854149371
"312",-81.61,31.48,"Craft 2012",19.3,1289,"Saltmarsh",3.17,90,2.2,1.44,1.01,3.61,6.77,15.2463375389126,5.9030570306014
"313",-81.29,31.98,"Craft 2012",19.1,1254,"Saltmarsh",3.17,83,11.44,1.45,0.98,3.18,7.37,15.2463375389126,5.44393037266574
"314",-81.91,30.92,"Craft 2012",19.7,1311,"Saltmarsh",3.17,57,8.07,1.44,0.96,1.94,5.47,15.2463375389126,3.73860278604756
"315",-81.25,31.66,"Craft 2012",19.1,1281,"Saltmarsh",3.17,88,11.44,1.45,0.98,0,7.36,15.2463375389126,5.77187798547693
"316",-76.73,35.37,"Craft et al. 1993",16.3,1314,"Saltmarsh",1.9,106.5,1.69,0.8,0.6,0.92,9.24,15.2463375389126,6.98528415287833
"317",-76.73,35.37,"Craft et al. 1993",16.3,1314,"Saltmarsh",1.9,145.5,1.69,0.8,0.6,0.92,9.24,15.2463375389126,9.5432755328056
"318",-75.54,35.78,"Craft et al. 1993",16.5,1322,"Saltmarsh",1.9,58.9,3.89,0.75,0.56,0,9.19,15.2463375389126,3.86322287891581
"319",-75.54,35.78,"Craft et al. 1993",16.5,1322,"Saltmarsh",1.9,21.3,3.89,0.75,0.56,0,9.19,15.2463375389126,1.39705683057567
"320",-74.43,39.54,"Darke et al 2015",11.9,1107,"Saltmarsh",0.2,152,7.71,0.93,0.67,0.01,7.13,15.2463375389126,9.96960742946015
"321",-74.42,39.51,"Darke et al 2015",11.9,1107,"Saltmarsh",0.21,118,7.71,0.93,0.67,-0.1,7.16,15.2463375389126,7.73956366234407
"322",-70.81,42.78,"Darke et al 2015",10.9,1159,"Saltmarsh",0.2,116,2.44,4.45,2.78,0.66,7.4,15.2463375389126,7.60838461721959
"323",-70.81,42.76,"Darke et al 2015",10.9,1159,"Saltmarsh",0.21,170,2.44,4.45,2.78,0.63,7.42,15.2463375389126,11.1502188355804
"324",-70.57,43.32,"Darke et al 2015",8.3,1154,"Saltmarsh",0.2,41,1.15,4.65,2.81,1.86,6.66,15.2463375389126,2.68917042505175
"325",-70.59,43.27,"Darke et al 2015",8.3,1154,"Saltmarsh",0.21,95,1.15,4.65,2.81,2.77,6.79,15.2463375389126,6.2310046434126
"326",-72.89,40.77,"Darke et al 2015",11,1155,"Saltmarsh",0.2,93,4.57,0.9,0.64,-1,7.77,15.2463375389126,6.09982559828812
"327",-72.89,40.77,"Darke et al 2015",11,1155,"Saltmarsh",0.21,114,4.57,0.9,0.64,0.79,7.77,15.2463375389126,7.47720557209511
"328",-90.14,29.21,"Delaune 1978 ",20.6,1544,"Saltmarsh",9.05,330.39,17.03,0.45,0.29,0.74,8.18,15.2463375389126,21.6701223593378
"329",-90.14,29.21,"Delaune 1978 ",20.6,1544,"Saltmarsh",9.05,519.42,17.03,0.45,0.29,0.74,8.18,15.2463375389126,34.0685098092776
"330",-90,29.24,"DeLaune et al 1986",20.6,1544,"Saltmarsh",9.05,198,17.03,0.45,0.29,1.65,8.23,15.2463375389126,12.9867254673231
"331",-90,29.24,"DeLaune et al 1986",20.6,1544,"Saltmarsh",9.05,165,17.03,0.45,0.29,1.03,8.23,15.2463375389126,10.8222712227692
"332",-89.93,29.28,"DeLaune et al 1986",20.6,1539,"Saltmarsh",9.05,314.34,17.03,0.45,0.29,0.03,8.24,15.2463375389126,20.6174105222138
"333",-89.92,29.29,"DeLaune et al 1986",20.6,1539,"Saltmarsh",9.05,135.72,17.03,0.45,0.29,0.76,8.24,15.2463375389126,8.90181000214692
"334",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,144.47,0.96,0.6,0.47,NA,7.92,15.2463375389126,9.4757183245665
"335",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,123.92,0.96,0.6,0.47,NA,7.92,15.2463375389126,8.12785363591251
"336",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,133.45,0.96,0.6,0.47,NA,7.92,15.2463375389126,8.75292178593064
"337",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,95.32,0.96,0.6,0.47,NA,7.92,15.2463375389126,6.25199329063251
"338",-71.3,41.72,"Donnelly and Bertness, 2001",9.9,1184,"Saltmarsh",2.72,68.54,1.5,0.61,0.47,3.49,7.89,15.2463375389126,4.49550587641578
"339",-71.3,41.72,"Donnelly and Bertness, 2001",9.9,1184,"Saltmarsh",2.72,109.9,1.5,0.61,0.47,3.49,7.89,15.2463375389126,7.20828852958994
"340",-79.17,33.49,"Drexler et al. 2013",17.6,1327,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.61,15.2463375389126,6.55895225622378
"341",-79.14,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.64,15.2463375389126,6.55895225622378
"342",-79.14,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.64,15.2463375389126,6.55895225622378
"343",-79.16,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,300,3.43,1.1,0.77,NA,8.62,15.2463375389126,19.6768567686714
"344",-79.16,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,300,3.43,1.1,0.77,NA,8.62,15.2463375389126,19.6768567686714
"345",-79.17,33.54,"Drexler et al. 2013",17.5,1306,"Saltmarsh",3.9,50,3.43,1.1,0.77,NA,8.6,15.2463375389126,3.27947612811189
"346",-79.17,33.54,"Drexler et al. 2013",17.5,1306,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.6,15.2463375389126,6.55895225622378
"347",-79.15,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,400,3.43,1.1,0.77,NA,8.63,15.2463375389126,26.2358090248951
"348",-79.15,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,300,3.43,1.1,0.77,NA,8.63,15.2463375389126,19.6768567686714
